#mpa_vJun23_CHOCOPhlAnSGB_202307																																																																																																																				
clade_name	SRR22212915	SRR22212916	SRR22212917	SRR22212919	SRR22212920	SRR22212921	SRR22212922	SRR22212927	SRR22212929	SRR22212932	SRR22212934	SRR22212935	SRR22212936	SRR22212938	SRR22212939	SRR22212940	SRR22212941	SRR22212944	SRR22212945	SRR22212946	SRR22212947	SRR22212950	SRR22212951	SRR22212953	SRR22212954	SRR22212957	SRR22212958	SRR22212960	SRR22212967	SRR22212971	SRR22212972	SRR22212973	SRR22212974	SRR22212977	SRR22212978	SRR22212981	SRR22212982	SRR22212984	SRR22212985	SRR22212987	SRR22212988	SRR22212990	SRR22212993	SRR22212994	SRR22212996	SRR22212997	SRR22213000	SRR22213002	SRR22213003	SRR22213004	SRR22213005	SRR22213008	SRR22213011	SRR22213015	SRR22213018	SRR22213019	SRR22213021	SRR22213022	SRR22213025	SRR22213030	SRR22213032	SRR22213034	SRR22213035	SRR22213037	SRR22213038	SRR22213040	SRR22213043	SRR22213044	SRR22213046	SRR22213049	SRR22213051	SRR22213053	SRR22213054	SRR22213055	SRR22213059	SRR22213065	SRR22213066	SRR22213068	SRR22213073	SRR22213074	SRR22213075	SRR22213078	SRR22213079	SRR22213080	SRR22213082	SRR22213083	SRR22213084	SRR22213085	SRR22213087	SRR22213088	SRR22213090	SRR22213091	SRR22213093	SRR22213094	SRR22213096	SRR22213098	SRR22213099	SRR22213101	SRR22213103	SRR22213104	SRR22213105	SRR22213107	SRR22213108	SRR22213109	SRR22213110	SRR22213114	SRR22213116	SRR22213117	SRR22213119	SRR22213122	SRR22213123	SRR22213124	SRR22213125	SRR22213126	SRR22213129	SRR22213131
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	0.00314	0	0	0	0	0	0.35584	0	0	0	0	0	0	0.0056	0	0	1.22557	0	0	0.70062	0	0	0.15314	0	0	0	0	0	0	0	0.14097	0	0	0	0	0	0.16591	0	0	0.19533	0	0.82311	0	0	0	0	0.20466	0.70499	0	0	0.16203	0	0	0	0	0.19911	0	0	0	0	0	0	0.46259	0	0	0	0	0.01917	0	0	0	0.2135	0	0.06446	0	0	0.18373	0	0	0	0.77718	0	0.17726	0	0	0.23272	0.64837	0	0	0.14272	0	0	0	0.08748	0.12041	0	0.12897	0	0	0	0	0	0.05148	0	0	0.68429	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	84.82385	23.81156	97.60689	11.50296	73.62985	88.97748	44.25132	55.57332	30.36512	12.27892	90.76241	42.23317	86.75532	21.78914	4.80666	76.82278	2.09706	42.3377	0	16.11427	41.39851	0.24212	2.69385	18.66454	0	0	7.18986	0	6.61368	0	13.27027	30.0933	0	86.74093	0	20.78996	36.88559	53.53842	0	15.05442	76.98811	24.36052	17.86397	0	78.18851	0	46.60485	64.86055	0	13.88832	6.49702	43.03407	0	0	0	2.22012	42.34309	0	0	10.51194	3.85015	0	20.02	78.43198	0	98.51306	13.7247	9.62419	98.56152	0	71.46136	8.24043	28.40903	3.50196	79.34579	95.00281	5.59274	73.71033	0	47.36723	8.04623	0	3.65059	88.7744	36.29047	23.15742	54.463	82.87386	0.12036	40.16507	36.55697	0	0	5.08072	37.58021	0	12.27093	11.58766	0	36.61937	2.54009	58.6561	52.28501	88.4118	71.65945	20.68865	0.11644	0	8.07178	23.06667	0.69121	0.02888	20.44473	99.73923	11.52188	74.57441
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	4.83176	0.98853	0	0	0	0	0	0	11.34479	0	0	0	0	4.01911	0	0	1.13372	2.94524	0	0.00368	0	0.83888	1.58441	0	0	0	0	9.54449	0	0	0.05989	0	0	0	0	39.87615	5.08341	1.8547	0	0.4408	11.32357	0.11306	0.75841	0	8.61134	0	9.86856	26.28948	0	0.77888	0.0136	0	0	0	0	1.42562	0	0	0	2.60089	0	0	1.23471	0	0	0.26456	37.04543	0.33594	0	0.23389	0	0.33128	0.1353	1.02565	0.14596	1.00855	1.72789	0	0	43.51421	2.67433	0	0	0.31319	1.88042	0.62081	1.08455	0	0	0	0	2.89685	0	3.69039	3.83129	0	1.50643	14.49318	20.31561	0	0	0	9.8607	4.11476	0	0.31764	0	0	0	0	0	0	0	0	0	5.36577
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	3.19298	74.40958	0	51.15135	16.19158	10.72812	27.86829	0	48.55997	87.72108	0	56.73643	0.61283	5.20615	95.19334	0	21.44138	52.07008	82.90519	0.07208	34.78859	0	0.99	81.13709	99.77245	0	84.49313	21.92247	0	92.96362	0.39626	0	100	0	75.72492	0	2.74019	35.71009	99.02719	0.59795	10.92374	0.29445	79.58906	89.76131	12.09032	100	8.75208	0	0	8.03229	0.18848	44.38187	0	95.87022	1.81631	1.27586	49.21217	0	97.87841	5.05886	95.26479	94.18028	0.62467	4.06257	0	0	0	0.09905	0	98.90376	11.76986	0.19983	23.67749	0.02503	0	0	0.39687	0	0	4.48305	0.13478	0.00799	0.47104	0.13906	0	0.03644	0.07307	14.08514	99.87964	0	62.54669	84.48942	0	0.67407	4.69681	100	0.04618	56.02919	60.02429	25.04054	96.3941	13.50715	5.96631	1.60872	0	2.64086	99.88356	0	86.35314	72.13942	0	0	48.98269	0	88.47812	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2.67056	0	0	6.23433	0	0	0.2469	0	0	0	0	0	0	0	0	0.50368	0	0	0	0	0	0	0	0	0	0	6.48963	0	0	0	0	0	0	0	0	0	0.10587	0	0	0	0	0	0	0	0	0	0.04133	0.49661	22.10787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69687	0	0	0	0	0	0	0	0	9.83089	0.52757	0	1.00538	0	0	0	0	0	0.03765	0	0	0.24938	0	0	0	0	0	0	0	0	0	0.00181	0	0	0	0	0	0.0348	2.93988	9.81623	0	0	0	0	0	0	0	16.9409	0.26077	0	2.83336
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	1.7851	0.79033	0	6.92775	0	0	23.91551	37.30015	3.95716	0	0	1.0304	0.16622	0.01644	0	0	0.00547	1.77819	16.93382	0	20.75388	0	0	0.19837	0.22755	96.92028	1.82738	0	0	4.98134	0.05668	69.84848	0	6.40742	0	29.97786	0.62269	8.32467	0	0.28263	0.76457	0	1.61718	8.65364	1.10982	0	11.37604	0	0	0	0	0	0	1.5228	30.97251	0.36484	5.20605	84.52243	0	0	0.61413	1.22066	0	9.1477	65.02418	0	2.78771	0.04055	0	0.86235	0	0	0	0	0	0	0	14.41607	0	2.7132	0.29916	0	0	9.80881	0	0	0	0.65032	0	27.86194	0	12.61373	0	0	0.25648	0	0	9.33635	11.77034	33.10622	1.06581	23.03393	0.97378	0.76659	12.57094	0	0	0	0	4.71324	0	0	9.62975	0	0	1.02123
k__Bacteria|p__Firmicutes|c__CFGB1872|o__OFGB1872|f__FGB1872	0.83091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00068	0	0	0	0	0	0	0	0	0	0	0.05521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae	0.7777	0	0	9.36502	3.76049	0	0	0	5.77297	0	0	0	1.42274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48962	0	0	0	0	0.17138	0	0	0	0.87126	0.00419	0	0	0	0	0	0	1.33518	0	1.85309	0	0	0	0	0	0	1.59007	7.10594	0	0	0	0.06113	0	0	0	0	0	0	0	0	0	0.20418	0	0	2.93794	0	0	0	0	0	2.291	0	0	0.40537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.63927
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.767	0	0	0	0	0	0	0	0	0	0	0	0.05129	0.04264	0	0	0.46587	0.07301	0	0.03629	0.16629	16.80212	0.21745	0	0	0	0	0.05774	0	0	0.00614	0	0	0	5.49651	0.02109	0.08891	0	0.9317	0.0074	0	0.05305	0	0	0	0	0.6486	3.99658	0	0.37766	0.01576	0	0	1.87952	0.07098	0.07553	0	0	0	0	0	0	0.08854	0	0	0.51837	0.02408	0.00494	0.47421	0	6.346	0.02204	0	0.87859	9.77744	2.27545	0.02346	0	0.01126	0.65774	0.05118	0	0	0	6.29919	0.03616	0.00749	0	0	0	0.16297	0	0	0.13665	0.46912	0	0.60904	4.38125	0	0	0	0	0.00396	2.15825	1.42953	0.01857	0	0	0	0	0	0	0.56934	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	0.23471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00468	0	0	0	0	0	0	0	0	0.00694	0	0	0	0	0	0	0	1.4547	0	0	0	0	0	0	0	0.00072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01421	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1705|o__OFGB1705|f__FGB1705	0.0823	0	0	0	0.44347	0	0	0	0	0	0	0	0	0.10131	0	0	0	0	0	0	0	0.22741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97599	1.3908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35868
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	0.00314	0	0	0	0	0	0.35584	0	0	0	0	0	0	0.0056	0	0	1.22557	0	0	0.70062	0	0	0.15314	0	0	0	0	0	0	0	0.14097	0	0	0	0	0	0.16591	0	0	0.19533	0	0.82311	0	0	0	0	0.20466	0.70499	0	0	0.16203	0	0	0	0	0.19911	0	0	0	0	0	0	0.46259	0	0	0	0	0.01917	0	0	0	0.2135	0	0.06446	0	0	0.18373	0	0	0	0.77718	0	0.17726	0	0	0.23272	0.64837	0	0	0.14272	0	0	0	0.08748	0.12041	0	0.12897	0	0	0	0	0	0.05148	0	0	0.68429	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	84.82385	23.81156	97.60689	11.50296	73.62985	88.97748	44.25132	55.57332	30.36512	12.27892	90.76241	42.23317	86.75532	21.78914	4.80666	76.82278	2.09706	42.3377	0	16.11427	41.39851	0.24212	2.69385	18.66454	0	0	7.18986	0	6.61368	0	13.27027	30.0933	0	86.74093	0	20.78996	36.88559	53.53842	0	15.05442	76.98811	24.36052	17.86397	0	78.18851	0	46.60485	64.86055	0	13.88832	6.49702	43.03407	0	0	0	2.22012	42.34309	0	0	10.51194	3.85015	0	20.02	78.43198	0	98.51306	13.7247	9.62419	98.56152	0	71.46136	8.24043	28.40903	3.50196	79.34579	95.00281	5.59274	73.71033	0	47.36723	8.04623	0	3.65059	88.7744	36.29047	23.15742	54.463	82.87386	0.12036	40.16507	36.55697	0	0	5.08072	37.58021	0	12.27093	11.58766	0	36.61937	2.54009	58.6561	52.28501	88.4118	71.65945	20.68865	0.11644	0	8.07178	23.06667	0.69121	0.02888	20.44473	99.73923	11.52188	74.57441
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella	4.26208	0.98853	0	0	0	0	0	0	11.34479	0	0	0	0	3.59667	0	0	1.13372	2.94524	0	0.00356	0	0.83888	0.01654	0	0	0	0	9.3582	0	0	0.01759	0	0	0	0	39.87615	5.08323	1.8547	0	0.43817	11.32357	0.07945	0.75841	0	8.61134	0	8.63542	26.28948	0	0.77888	0.0136	0	0	0	0	1.05256	0	0	0	0.0813	0	0	1.23415	0	0	0.26456	37.04543	0.04543	0	0.23389	0	0.18431	0.1353	0.56609	0.14596	1.00855	0.08147	0	0	43.51421	2.60864	0	0	0.31319	1.88042	0	0.00272	0	0	0	0	2.89685	0	3.43	0.48381	0	0.53438	14.49318	20.31561	0	0	0	9.85132	4.11476	0	0.31764	0	0	0	0	0	0	0	0	0	5.36577
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia	3.05154	0	0	0	0	0	0.29853	0	48.55997	87.05111	0	55.00207	0	5.20615	95.19334	0	21.38399	52.07008	82.90519	0.07208	34.78859	0	0.99	69.9269	99.77245	0	83.0941	2.06693	0	92.96362	0.35492	0	0	0	75.72492	0	2.28264	35.71009	99.02719	0.33817	0	0.2234	79.58906	89.76131	0	0	8.42968	0	0	8.03229	0.18089	44.38187	0	72.92883	0	1.00918	0	0	10.65682	5.05886	3.07342	0	0.60225	0	0	0	0	0.09905	0	98.90376	11.76986	0.17361	23.67749	0.00749	0	0	0.39687	0	0	4.48305	0.03917	0	0.47104	0.13906	0	0.03644	0.01685	0	99.87964	0	0	2.00678	0	0.67407	4.69143	0	0.04618	0	0	0	0	13.50715	5.92815	0.92007	0	2.61996	0	0	68.85383	0	0	0	32.51318	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus	2.61957	0	0	3.10937	0	0	0	0	0	0	0	0	0	0	0	0.50368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10587	0	0	0	0	0	0	0	0	0	0.04133	0.49661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51238	0	0	0	0	0	0	0	0	9.83089	0.52757	0	1.00538	0	0	0	0	0	0	0	0	0.24938	0	0	0	0	0	0	0	0	0	0.00181	0	0	0	0	0	0.0348	0.815	0	0	0	0	0	0	0	0	0	0	0	0.86928
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	1.7851	0.79033	0	6.92775	0	0	23.91551	37.30015	3.95716	0	0	1.0304	0.16622	0.01644	0	0	0.00547	1.77819	16.93382	0	20.75388	0	0	0.19837	0.22755	96.92028	1.82738	0	0	4.98134	0.05668	69.84848	0	6.40742	0	29.97786	0.62269	8.32467	0	0.28263	0.76457	0	1.61718	8.65364	1.10982	0	11.37604	0	0	0	0	0	0	1.5228	30.97251	0.36484	5.20605	84.52243	0	0	0.61413	1.22066	0	9.1477	65.02418	0	2.78771	0.04055	0	0.86235	0	0	0	0	0	0	0	14.41607	0	2.7132	0.29916	0	0	9.80881	0	0	0	0.65032	0	27.86194	0	12.61373	0	0	0.25648	0	0	9.33635	11.77034	33.10622	1.06581	23.03393	0.97378	0.76659	12.57094	0	0	0	0	4.71324	0	0	9.62975	0	0	1.02123
k__Bacteria|p__Firmicutes|c__CFGB1872|o__OFGB1872|f__FGB1872|g__GGB4964	0.83091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00068	0	0	0	0	0	0	0	0	0	0	0.05521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Propionibacteriaceae|g__Cutibacterium	0.7777	0	0	9.36502	3.76049	0	0	0	5.77297	0	0	0	1.42274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48962	0	0	0	0	0.17138	0	0	0	0.87126	0.00419	0	0	0	0	0	0	1.33518	0	1.85309	0	0	0	0	0	0	1.59007	7.10594	0	0	0	0.06113	0	0	0	0	0	0	0	0	0	0.20418	0	0	2.93794	0	0	0	0	0	2.291	0	0	0.40537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.63927
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	0.767	0	0	0	0	0	0	0	0	0	0	0	0.05129	0.04264	0	0	0.46587	0.07301	0	0.03629	0.16629	16.80212	0.21745	0	0	0	0	0.05774	0	0	0.00614	0	0	0	5.49651	0.02109	0.08891	0	0.9317	0.0074	0	0.05305	0	0	0	0	0.6486	3.99658	0	0.37766	0.01576	0	0	1.87952	0.07098	0.07553	0	0	0	0	0	0	0.08854	0	0	0.51837	0.02408	0.00494	0.47421	0	6.346	0.02204	0	0.87859	9.77744	2.27545	0.02346	0	0.01126	0.65774	0.05118	0	0	0	6.29919	0.03616	0.00749	0	0	0	0.16297	0	0	0.13665	0.46912	0	0.60904	4.38125	0	0	0	0	0.00396	2.15825	1.42953	0.01857	0	0	0	0	0	0	0.56934	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Anaeroglobus	0.33689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter	0.23471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00468	0	0	0	0	0	0	0	0	0.00694	0	0	0	0	0	0	0	1.4547	0	0	0	0	0	0	0	0.00072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01421	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera	0.23279	0	0	0	0	0	0	0	0	0	0	0	0	0.42244	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18629	0	0	0.0423	0	0	0	0	0	0.00019	0	0	0.00263	0	0	0	0	0	0	0.1314	0	0	0	0	0	0	0	0	0.37306	0	0	0	2.51959	0	0	0.00055	0	0	0	0	0.00898	0	0	0	0.14697	0	0.27684	0	0	0	0	0	0	0	0	0	0	0	0.0099	0	0	0	0	0	0	0	0	2.4875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella	0.14145	74.40958	0	0	0	0	27.56975	0	0	0.66997	0	1.73436	0	0	0	0	0	0	0	0	0	0	0	11.21019	0	0	1.39903	19.85554	0	0	0.04134	0	0	0	0	0	0.36311	0	0	0.25978	10.92374	0	0	0	12.09032	100	0.25154	0	0	0	0.00759	0	0	22.94139	0	0.13954	0	0	87.22159	0	92.19138	94.18028	0.02241	4.06257	0	0	0	0	0	0	0	0.00159	0	0.01754	0	0	0	0	0	0	0.02664	0	0	0	0	0	0.0559	12.95598	0	0	62.54669	82.48264	0	0	0	0	0	52.31841	37.27591	25.04054	96.3941	0	0.03816	0.53543	0	0	99.55665	0	17.49931	0	0	0	15.21358	0	88.44383	0
k__Bacteria|p__Firmicutes|c__CFGB1705|o__OFGB1705|f__FGB1705|g__GGB4260	0.0823	0	0	0	0.44347	0	0	0	0	0	0	0	0	0.10131	0	0	0	0	0	0	0	0.22741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97599	1.3908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35868
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	0.05099	0	0	3.12496	0	0	0.2469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.81623	0	0	0	0	0	0	0	16.9409	0.26077	0	1.96408
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella	0.00314	0	0	0	0	0	0.35584	0	0	0	0	0	0	0.0056	0	0	0	0	0	0.60566	0	0	0.15314	0	0	0	0	0	0	0	0.12863	0	0	0	0	0	0.16591	0	0	0.19069	0	0.80035	0	0	0	0	0.18827	0.70499	0	0	0.16203	0	0	0	0	0.19911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20783	0	0.04997	0	0	0.18373	0	0	0	0.77718	0	0.17726	0	0	0.14085	0.08184	0	0	0.14272	0	0	0	0.08748	0.12041	0	0.12897	0	0	0	0	0	0	0	0	0.67118	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	43.02398	23.81156	97.60689	11.50296	73.62985	88.97748	44.25132	55.57332	30.36512	8.8174	90.76241	42.23317	85.83559	2.15328	4.80666	76.82278	0	42.3377	0	7.84088	41.39851	0.24212	1.73582	0	0	0	7.18986	0	6.61368	0	13.27027	30.0933	0	86.74093	0	20.78996	33.56145	53.53842	0	15.0539	76.86123	20.72424	17.86397	0	78.10635	0	38.6787	64.86055	0	13.60842	2.98265	43.03407	0	0	0	2.22012	0	0	0	6.13556	3.85015	0	3.30954	78.43198	0	0	13.7247	5.74167	98.56152	0	0	1.07004	2.42802	0.73646	1.76695	33.37476	4.3914	73.71033	0	47.16533	0	0	2.15387	74.19408	0	3.27722	25.4986	78.70363	0.12036	0	0	0	0	4.62269	18.91117	0	2.66182	10.02951	0	36.05353	2.47812	58.6561	42.47497	88.4118	71.65945	13.74826	0.11644	0	8.07178	23.06667	0.69121	0.02888	20.44473	99.73923	11.52188	74.57441
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve	40.88356	0	0	0	0	0	0	0	0	3.46152	0	0	0	19.63586	0	0	0	0	0	2.15592	0	0	0.38435	18.66454	0	0	0	0	0	0	0	0	0	0	0	0	1.78882	0	0	0	0.12688	0.24547	0	0	0.08216	0	2.21319	0	0	0	1.00241	0	0	0	0	0	0	0	0	4.37638	0	0	0	0	0	67.23646	0	3.57596	0	0	70.97867	7.09614	0	0.02244	76.00218	0	1.20133	0	0	0.20189	0	0	1.49672	14.58032	36.29047	1.29439	28.96439	4.17023	0	40.16507	0	0	0	0.08537	7.74294	0	0.20651	0	0	0	0	0	0	0	0	3.42224	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica	3.16235	0	0	0	0	0	0	0	0	0	0	0	0	1.22092	0	0	0.70516	0	0	0	0	0	0	0	0	0	0	0.16866	0	0	0.01759	0	0	0	0	39.87615	0.50015	0	0	0.02062	11.32357	0	0	0	8.61134	0	0.15334	0	0	0	0	0	0	0	0	0.06442	0	0	0	0	0	0	0.76011	0	0	0	0	0.03332	0	0	0	0.16996	0	0.03331	0	0	0	0	0	0	0.22111	0	0	0.31319	0	0	0	0	0	0	0	0	0	1.87349	0.06676	0	0.03104	13.25033	0.14162	0	0	0	0.06389	0	0	0.29893	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	3.05154	0	0	0	0	0	0.29853	0	48.55997	87.05111	0	55.00207	0	5.20615	95.19334	0	21.38399	52.07008	82.90519	0.07208	34.78859	0	0.99	69.9269	99.77245	0	83.0941	2.06693	0	92.96362	0.35492	0	0	0	75.72492	0	2.28264	35.69558	99.02719	0.33817	0	0.2234	0	0	0	0	5.55789	0	0	8.03229	0.18089	44.38187	0	72.92883	0	1.00918	0	0	10.65682	5.05886	3.07342	0	0.60225	0	0	0	0	0.09905	0	98.90376	11.76986	0.17361	23.67749	0.00749	0	0	0.39687	0	0	4.48305	0.03917	0	0.47104	0.13906	0	0.03644	0.01685	0	99.87964	0	0	2.00678	0	0.67407	4.69143	0	0.04618	0	0	0	0	13.50715	5.92815	0.92007	0	2.61996	0	0	68.85383	0	0	0	32.51318	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus|s__Lacticaseibacillus_rhamnosus	2.61957	0	0	3.10937	0	0	0	0	0	0	0	0	0	0	0	0.50368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10086	0	0	0	0	0	0	0	0	0	0.04133	0.49661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51238	0	0	0	0	0	0	0	0	0	0.52757	0	1.00538	0	0	0	0	0	0	0	0	0.2161	0	0	0	0	0	0	0	0	0	0.00181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86928
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula	1.09972	0.98853	0	0	0	0	0	0	11.34479	0	0	0	0	2.37575	0	0	0.01533	0	0	0.00054	0	0.64362	0	0	0	0	0	7.0247	0	0	0	0	0	0	0	0	4.27665	1.8547	0	0	0	0.06983	0.42786	0	0	0	8.48208	26.28948	0	0	0.00772	0	0	0	0	0	0	0	0	0.0813	0	0	0.2214	0	0	0	37.04543	0	0	0	0	0	0	0	0	0	0.01966	0	0	43.51421	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02573	0.41705	0	0.00019	1.24285	20.17399	0	0	0	9.77284	4.11476	0	0.01872	0	0	0	0	0	0	0	0	0	5.36577
